date_time,device_id,factor1,factor2,factor3,factor4,factor5,factor6,factor7,fault_name,fault_class
12-02-2020 17:30,6,28.6,102.4781036,42.3,736.1,173.5666667,19.85000038,0.72259587,Inverter Status Alarm,no
12-02-2020 17:45,6,15.3,50.25564957,24.9,717.7,173.0333333,19.21800041,0.72212863,Inverter Status Alarm,no
13-02-2020 07:45,6,32.3,100.1353989,47.6,711.8,169.9666667,9.982000351,0.717710912,Inverter Status Alarm,no
13-02-2020 17:30,6,31.3,140.1864929,46.5,748.3,170.9333333,20.86300087,0.725116313,Inverter Status Alarm,no
13-02-2020 17:45,6,16.8,64.60999298,27.4,681.5,170.7,19.6590004,0.723912716,Inverter Status Alarm,no
14-02-2020 07:30,6,15.3,50.91981888,26.8,649.1,178.0666667,9.758999825,0.718277216,Inverter Status Alarm,no
14-02-2020 17:45,6,17.8,104.0484009,27.5,721.9,175.0666667,18.90600014,0.715735614,Inverter Status Alarm,no
15-02-2020 07:30,6,16.1,66.80330658,27.1,649,175.2666667,7.449999809,0.716174483,Inverter Status Alarm,no
15-02-2020 17:30,6,32.9,176.5821075,49.1,739,172,21.26600075,0.718631208,Inverter Status Alarm,no
15-02-2020 17:45,6,18.4,102.9672012,29.9,693.2,171.8,20.24099922,0.717746317,Inverter Status Alarm,no
16-02-2020 07:30,6,16.9,71.4370575,27,695.1,173.9,4.895999908,0.709229171,Inverter Status Alarm,no
16-02-2020 17:45,6,17.9,102.138298,28.6,730,172.5,23.71199989,0.722510874,Inverter Status Alarm,no
18-02-2020 07:30,6,16.6,64.49672699,30.3,606.2,172.3333333,7.380000114,0.721540987,Inverter Status Alarm,no
18-02-2020 17:45,6,33.1,135.3983002,47.7,746,171.8333333,24.375,0.723905683,Inverter Status Alarm,no
19-02-2020 07:30,6,18.6,56.10963058,30.7,664.3,174.9,8.973999977,0.712351382,Inverter Status Alarm,no
19-02-2020 17:30,6,25.5,56.85102844,40.1,703.1,173.6,20.12100029,1.162300944,Inverter Status Alarm,no
21-02-2020 17:45,6,26.3,68.46630096,39.9,718.1,174.4333333,17.80999947,0.696938694,Inverter Status Alarm,no
23-02-2020 17:45,6,24.2,64.65632629,38.4,710.9,172.4333333,21.36499977,0.700868011,Inverter Status Alarm,no
24-02-2020 17:45,6,25.6,74.79910278,39.2,705.5,174.5,21.95800018,0.69718653,Inverter Status Alarm,no
27-02-2020 17:45,6,32.8,64.67693329,50.1,695.5,171.1666667,23.33099937,0.70265919,Inverter Status Alarm,no
29-02-2020 07:45,6,25.3,54.26128006,42.5,630.3,171.1666667,15.27799988,0.696400583,Inverter Status Alarm,no
29-02-2020 17:45,6,34.5,72.0806427,53.6,680.6,170.1666667,21.24399948,0.696216583,Inverter Status Alarm,no
05-03-2020 17:30,6,28.2,54.21493912,46.1,681.4,174.7333333,21.1439991,0.701575994,Inverter Status Alarm,no
06-03-2020 13:15,6,32.8,57.67995834,47.9,720.6,175.3666667,13.50699997,0.690496087,Inverter Status Alarm,no
06-03-2020 16:45,6,31,54.70920181,47.1,693.6,168.3666667,12.80099964,0.694843113,Inverter Status Alarm,no
07-03-2020 07:45,6,30.4,57.75202942,47.6,685.4,169.9666667,13.45600033,0.691076577,Inverter Status Alarm,no
07-03-2020 17:55,6,29.8,70.06752777,45.1,706.3,171.2,17.90099907,0.699714005,Inverter Status Alarm,no
08-03-2020 18:00,6,26.7,72.53885651,41.3,723.8,173.2333333,21.2859993,0.697660923,Inverter Status Alarm,no
11-03-2020 08:00,6,29.6,50.65208817,45.1,697,171,13.3760004,0.695862591,Inverter Status Alarm,no
13-03-2020 07:20,6,31.3,64.35256195,48.7,665.1,172.3,11.06999969,0.689412892,Inverter Status Alarm,no
15-03-2020 07:20,6,34.9,75.23674011,55.6,664,172.1666667,8.407999992,0.692704976,Inverter Status Alarm,no
17-03-2020 07:05,6,21.2,52.7218399,35.5,664.6,173.3333333,9.67800045,0.68873322,Inverter Status Alarm,no
19-03-2020 07:20,6,32.7,73.86205292,51.1,684.4,174.6666667,12.88199997,0.695423603,Inverter Status Alarm,no
21-03-2020 18:05,6,24.3,50.06515121,42.5,643.3,170.8333333,25.05599976,0.705108821,Inverter Status Alarm,no
22-03-2020 07:05,6,31.9,59.30176926,51.6,661.2,177.7,13.76799965,0.696443081,Inverter Status Alarm,no
23-03-2020 07:05,6,32.7,63.66265106,51.5,673.9,176.0666667,13.54599953,0.691720903,Inverter Status Alarm,no
24-03-2020 06:50,6,26.7,50.22475815,44.3,661.8,175.1666667,17.02700043,0.693639517,Inverter Status Alarm,no
26-03-2020 07:05,6,31.7,55.91912842,49.7,675.5,176.6,16.35400009,0.698057294,Inverter Status Alarm,no
02-04-2020 06:50,6,25.6,59.01860046,41.4,666.3,175.8,14.71399975,0.696867883,Inverter Status Alarm,no
03-04-2020 06:50,6,28.6,69.40850067,43.5,687.2,175,11.37100029,0.690927982,Inverter Status Alarm,no
04-04-2020 06:50,6,31.1,65.77358246,48.3,687.6,174.5,11.97599983,0.695359886,Inverter Status Alarm,no
07-04-2020 07:05,6,33.4,58.34412003,53.4,661.6,177,18.18199921,0.699366987,Inverter Status Alarm,no
10-04-2020 07:05,6,30.3,60.92358017,50.7,662,169.9666667,16.7159996,0.693802416,Inverter Status Alarm,no
15-04-2020 06:50,6,27.4,56.06328964,43.9,665.4,172,20.51199913,0.701738775,Inverter Status Alarm,no
15-04-2020 18:20,6,24,52.35113907,42.5,627.9,167.4333333,35.28499985,1.156898975,Inverter Status Alarm,no
17-04-2020 17:35,6,28.7,50.48733902,51.4,610.9,170.9,32.34799957,1.698035955,Inverter Status Alarm,no
18-04-2020 06:35,6,25.5,53.05134964,42.4,651.3,177,17.27799988,0.700775981,Inverter Status Alarm,no
19-04-2020 06:35,6,26.7,56.93854904,44.5,652.5,171.3333333,17.21800041,0.696344018,Inverter Status Alarm,no
19-04-2020 18:20,6,21.1,50.21445847,38.8,622.6,169.8333333,31.40999985,0.710567415,Inverter Status Alarm,no
21-04-2020 06:35,6,28.6,66.9732132,46.9,672.1,172.3333333,14.99600029,0.695692718,Inverter Status Alarm,no
21-04-2020 07:05,6,69.8,152.6513062,106.7,678.1,172.6,16.09199905,0.695813,Inverter Status Alarm,no
21-04-2020 18:20,6,20.4,52.03192902,39.1,609.9,168.5333333,31.11899948,1.574025989,Inverter Status Alarm,no
24-04-2020 06:35,6,24.7,64.44008636,42.9,647.3,173.4666667,18.06200027,0.702673316,Inverter Status Alarm,no
27-04-2020 06:35,6,25.4,57.11875916,42.9,646.5,173.0666667,19.18700027,3.442718029,Inverter Status Alarm,no
28-04-2020 18:20,6,22.7,53.37570953,40.6,615.7,171.2666667,32.2480011,1.734652996,Inverter Status Alarm,no
29-04-2020 06:35,6,28.4,71.40101624,47,655.8,172.7333333,20.18099976,0.704202592,Inverter Status Alarm,no
01-05-2020 18:20,6,21.8,54.23553085,40,609.9,174.2333333,38.17499924,0.710666418,Inverter Status Alarm,no
02-05-2020 18:05,6,29,71.88498688,52.2,622,176.1666667,34.43500137,3.92870307,Inverter Status Alarm,no
05-05-2020 17:50,6,33.1,58.06610107,55.3,628.1,177.7666667,30.62999916,0.710496485,Inverter Status Alarm,no
06-05-2020 07:50,6,34.9,58.48828888,56.2,658.1,173.7666667,23.76199913,1.791072011,Inverter Status Alarm,no
06-05-2020 08:05,6,31.8,56.33102036,53.6,636.6,172.3,24.61300087,0.701292813,Inverter Status Alarm,no
09-05-2020 06:35,6,33,71.9158783,54.4,650.9,177,23.09000015,0.703183115,Inverter Status Alarm,no
10-05-2020 06:35,6,26.1,56.0993309,45.3,626.3,174.6333333,26.05800056,2.03351903,Inverter Status Alarm,no
10-05-2020 18:20,6,28.5,62.48360825,48.7,620.7,174.7,32.48799896,3.021279097,Inverter Status Alarm,no
17-05-2020 18:20,6,28,64.7387085,49.7,622.3,177.9333333,37.35699844,0.716804624,Inverter Status Alarm,no
20-05-2020 18:20,6,29,82.34182739,51.1,613.7,177.9,36.75,3.802874088,Inverter Status Alarm,no
23-05-2020 06:35,6,23.6,54.40028,41.5,630.6,171.0333333,26.65800095,0.709908903,Inverter Status Alarm,no
24-05-2020 18:20,6,28.8,78.10452271,52,607.1,178.5333333,40.4070015,2.673901081,Inverter Status Alarm,no
28-05-2020 06:35,6,0,76.49815369,3.6,785.7,177.2666667,30.60899925,1.775779009,Inverter Status Alarm,yes
28-05-2020 16:05,6,0.1,64.60484314,4.6,786.8,176.7666667,34.10499954,3.782943964,Inverter Status Alarm,yes
31-05-2020 17:35,6,0,54.68861008,4,810.2,175.8,22.98999977,0.700747609,Inverter Status Alarm,yes
31-05-2020 17:50,6,0,50.50278091,3,805.8,177.7,22.95999908,0.701023817,Inverter Status Alarm,yes
03-06-2020 06:50,6,0,52.41807175,3.5,804.3,177.5333333,23.13199997,0.71488601,Inverter Status Alarm,yes
12-06-2020 18:05,6,30.8,59.86296844,55.6,644.3,176.4666667,36.03300095,0.724932194,Inverter Status Alarm,no
12-06-2020 18:20,6,29.6,56.95399857,51,633.5,175.6666667,35.7140007,0.718999386,Inverter Status Alarm,no
16-06-2020 06:50,6,29.2,57.45856094,48.5,649.3,175.5333333,27.93799973,0.712698281,Inverter Status Alarm,no
05-07-2020 07:05,6,27.1,53.19551086,46.5,636.1,173.7666667,23.72200012,2.992372036,Inverter Status Alarm,no
08-07-2020 10:15,6,0,51.93925095,3.1,785.1,178.3333333,26.79599953,2.473154068,Message Fault 3,yes
18-07-2020 07:35,6,30.2,60.10494995,51.6,624.9,170.4,28.65999985,0.712167382,Inverter Status Alarm,no
22-07-2020 07:35,6,32.8,56.58845139,55.8,649.6,174.8333333,25.65600014,0.708500028,Inverter Status Alarm,no
24-07-2020 18:10,6,32.4,57.2835083,57.9,617.9,168.5333333,31.81999969,0.708280623,Inverter Status Alarm,no
26-07-2020 06:35,6,29.2,57.57183075,49.4,639.1,172.3,27.93799973,0.706057489,Inverter Status Alarm,no
01-08-2020 06:40,6,34.5,68.98117065,57.2,641.9,169.5666667,28.12999916,0.705441475,Inverter Status Alarm,no
04-08-2020 06:40,6,27.8,57.66450882,49.5,626.6,172.0333333,28.84000015,0.705753088,Inverter Status Alarm,no
05-08-2020 18:25,6,27.4,53.97294998,47.9,632.6,168.7,32.30799866,0.713130176,Inverter Status Alarm,no
10-08-2020 18:10,6,28.3,52.52104187,48.9,622.9,173.6333333,32.06000137,1.447170973,Inverter Status Alarm,no
11-08-2020 14:55,6,0,783.5062256,4.4,823.4,170.4,34.22399902,1.404317021,Message Fault 4,yes
13-08-2020 07:10,6,33.6,65.60368347,57.8,632,168.6,29.11899948,0.704365373,Inverter Status Alarm,no
16-08-2020 18:25,6,26.7,59.42533875,45.9,615.1,173,32.79600143,1.51966095,Inverter Status Alarm,no
21-08-2020 09:10,6,28,50.1475296,48.2,628.2,175.2333333,25.31599998,0.705781281,Inverter Status Alarm,no
21-08-2020 10:25,6,63.5,93.48858643,101.7,644.5,175.5666667,25.64599991,0.70095998,Inverter Status Alarm,no
22-08-2020 06:55,6,28.7,57.08272171,49.9,630.2,179.1333333,26.19799995,0.706949472,Inverter Status Alarm,no
24-08-2020 06:40,6,24.9,57.03638077,43.1,639.2,171,26.36599922,1.279415011,Inverter Status Alarm,no
25-08-2020 06:40,6,24.5,54.05017853,41.9,634.8,173.4333333,26.30800056,0.707494676,Inverter Status Alarm,no
26-08-2020 06:40,6,32.5,68.87304688,54.1,646.8,171.7666667,26.6779995,0.703919411,Inverter Status Alarm,no
29-08-2020 06:40,6,24.6,51.91350937,41.9,638.9,178.5666667,26.03800011,0.706637979,Inverter Status Alarm,no
30-08-2020 07:10,6,28,57.55638885,48.7,634.7,174.4,26.80800056,0.702446818,Inverter Status Alarm,no
31-08-2020 06:40,6,32.1,68.11105347,53.4,652.7,173.5666667,25.94799995,3.102102041,Inverter Status Alarm,no
31-08-2020 10:10,6,117.5,195.5084076,177.7,678.7,171.6666667,27.99900055,4.337794781,Inverter Status Alarm,no
31-08-2020 18:10,6,27.2,71.06121063,48.9,624,172.2,29.68000031,1.598628998,Inverter Status Alarm,no
01-09-2020 06:40,6,21.8,51.97528839,38.6,639.6,176.2333333,24.91500092,0.859158099,Inverter Status Alarm,no
07-09-2020 10:45,6,480.9,1012.161011,767.8,646.2,169.2,32.47600174,0.846060514,Inverter Status Alarm,no
07-09-2020 11:45,6,0,1130.296997,5,841.5,170.4666667,33.2179985,0.8560642,Inverter Status Alarm,yes
07-09-2020 13:45,6,0,968.7175293,3.4,824.7,171.3666667,33.70600128,0.857267797,Message Fault 4,yes
08-09-2020 06:55,6,31.7,65.27416992,53,639.5,168.8333333,25.39599991,0.839462101,Inverter Status Alarm,no
08-09-2020 11:00,6,0,891.6013794,4.5,829.9,171.1,33.0870018,0.850478292,Message Fault 4,yes
08-09-2020 11:20,6,458,934.6027222,775.2,609.3,171,33.16699982,0.85091722,Message Fault 4,no
08-09-2020 12:00,6,483.2,1002.286011,825.9,601,170.1333333,33.67699814,0.851575613,Message Fault 4,no
08-09-2020 12:15,6,499.5,1053.479004,869.2,595.2,169.5666667,33.85499954,0.875632823,Inverter Error Status Alarm,no
08-09-2020 12:30,6,0,712.8723145,4.2,778.8,168.1333333,33.60599899,0.85093838,Message Fault 4,yes
08-09-2020 12:40,6,491.1,1024.177979,832,610.7,168.5333333,33.74599838,1.138152003,Inverter Error Status Alarm,no
08-09-2020 13:00,6,0.1,963.3989258,4.4,826.4,170.4,34.68500137,0.85268712,Inverter Error Status Alarm,yes
08-09-2020 13:05,6,433.2,948.1229248,695.1,643.6,170.6333333,34.31600189,1.426830053,Inverter Error Status Alarm,no
08-09-2020 13:10,6,0,974.4786987,5.1,824,168.6,34.36500168,0.930019796,Inverter Error Status Alarm,yes
09-09-2020 12:15,6,457.9,909.5391846,808.7,587.9,170.5666667,34.77399826,0.84400022,Inverter Error Status Alarm,no
09-09-2020 12:45,6,0,1000.205994,4.2,814.7,170.8333333,34.80599976,0.834725678,Inverter Status Alarm,yes
10-09-2020 06:55,6,33.7,68.40453339,55.1,645.2,168.8,25.25499916,0.823419273,Inverter Status Alarm,no
10-09-2020 12:20,6,459.8,966.6889038,795.3,597.3,167.7333333,34.73500061,0.824976802,Inverter Error Status Alarm,no
10-09-2020 13:05,6,0,959.0689697,4.9,825,170.7,35.06399918,0.826024711,Message Fault 4,yes
13-09-2020 12:40,6,468.5,968.897583,802.3,601,172.9666667,34.36500168,0.813387215,Inverter Error Status Alarm,no
13-09-2020 12:55,6,451.5,951.4951782,785.7,593.5,173.2666667,35.0929985,0.805698514,Inverter Error Status Alarm,no
13-09-2020 17:55,6,29.4,65.63456726,52,627.2,169.7,32.60699844,0.809833229,Inverter Status Alarm,no
14-09-2020 06:55,6,32,66.38626862,53.7,643.1,169.7333333,24.47200012,0.799340904,Inverter Status Alarm,no
16-09-2020 06:55,6,28.1,53.46324158,48.8,632.1,166.7,27.4279995,0.795185089,Inverter Status Alarm,no
17-09-2020 06:55,6,29.3,62.4012413,49.7,637.6,164.4333333,26.18600082,0.78526628,Inverter Status Alarm,no
20-09-2020 12:10,6,448.1,928.8311157,752.3,608.3,168.2666667,34.35499954,0.789252222,Inverter Error Status Alarm,no
20-09-2020 12:25,6,0,901.3682861,5,828.3,167.4666667,34.61399841,1.500920057,Inverter Error Status Alarm,yes
20-09-2020 13:00,6,375.3,876.0164795,652.8,593.9,170.8333333,35.07400131,1.806640029,Inverter Error Status Alarm,no
20-09-2020 13:35,6,0.1,899.4221802,5,832.3,176,35.00299835,1.273532033,Inverter Error Status Alarm,yes
21-09-2020 12:10,6,435.6,894.0366821,756.1,596.8,171.9333333,35.01300049,1.224326968,Inverter Error Status Alarm,no
21-09-2020 12:40,6,0,932.4146118,3.8,829.6,172.3333333,34.48600006,1.055820942,Inverter Error Status Alarm,yes
21-09-2020 13:00,6,438.2,925.4586792,763.7,602.1,174.4,34.75500107,0.868602514,Inverter Error Status Alarm,no
21-09-2020 13:35,6,430.3,888.8931885,730.6,609.2,173.0666667,35.22200012,1.500941992,Inverter Error Status Alarm,no
21-09-2020 13:55,6,403.3,853.9033203,642.9,651,177.7666667,35.23400116,2.007196903,Inverter Status Alarm,no
22-09-2020 17:40,6,28.2,56.57300186,50.3,621.7,173.6666667,31.87999916,0.780183017,Inverter Status Alarm,no
23-09-2020 06:55,6,29,53.82878876,49.3,636.4,173,25.61499977,0.77408731,Inverter Status Alarm,no
24-09-2020 06:55,6,26,55.45574951,43.9,634.9,168.8666667,23.85199928,0.780239582,Inverter Status Alarm,no
24-09-2020 17:40,6,26.8,56.62448883,48.2,616.7,171.3,32.69900131,0.875547826,Inverter Status Alarm,no
25-09-2020 17:40,6,27.4,57.24232101,48.1,617.6,168.3666667,33.30799866,0.777584672,Inverter Status Alarm,no
27-09-2020 17:40,6,29,50.32257843,50.2,622,173.4333333,32.16799927,0.777747512,Inverter Status Alarm,no
28-09-2020 06:55,6,26.7,53.74641037,44.3,642.7,172.0333333,22.18799973,0.767375588,Inverter Status Alarm,no
29-09-2020 06:55,6,0,55.74406815,3.7,804.8,167.2666667,22.31800079,0.772812903,Inverter Status Alarm,yes
30-09-2020 06:55,6,0,58.2411499,2.8,812.7,171.4666667,20.79400063,0.770844698,Inverter Status Alarm,yes
01-10-2020 06:55,6,0.1,54.58049011,2.7,806.9,178.4333333,20.66200066,0.767764986,Inverter Status Alarm,yes
01-10-2020 07:20,6,64.6,125.2194977,96.7,696.4,176.5,21.87800026,0.770009279,Inverter Error Status Alarm,no
02-10-2020 12:25,6,442.3,902.444519,746.8,611,171.1666667,33.27700043,3.470788956,Inverter Error Status Alarm,no
02-10-2020 12:50,6,0,904.5089722,5.8,840,171.5666667,33.52600098,1.656471014,Inverter Error Status Alarm,yes
03-10-2020 06:55,6,0,61.85548019,2.8,821.7,168.5666667,18.30400085,0.762929499,Inverter Status Alarm,yes
04-10-2020 06:55,6,0,50.53881836,2.5,810.1,162.8333333,18.16200066,0.761810899,Inverter Status Alarm,yes
04-10-2020 17:40,6,0,60.42932129,3.8,780.3,173.9666667,28.95800018,0.763481677,Inverter Status Alarm,yes
05-10-2020 06:55,6,0,59.51285934,3,817.1,176.2333333,18.65399933,0.761478126,Inverter Status Alarm,yes
05-10-2020 12:30,6,0,998.9243164,4.5,832.2,175.7333333,32.69900131,1.10206604,Inverter Error Status Alarm,yes
05-10-2020 13:05,6,0,967.8936157,4.3,828.5,173.3,33.39699936,1.39301002,Inverter Status Alarm,yes
05-10-2020 17:40,6,0,54.95634079,3.3,774.2,170.4,29.27000046,0.969694972,Inverter Status Alarm,yes
06-10-2020 06:55,6,0,55.56901932,2.7,818.4,173.7,17.08799934,0.75205493,Inverter Status Alarm,yes
06-10-2020 13:40,6,443.9,957.6323853,769.7,597.1,171.3333333,34.27500153,1.246289015,Inverter Status Alarm,no
07-10-2020 13:05,6,461,959.3778076,792.8,593.3,170.1,34.8429985,1.37589097,Message Fault 4,no
07-10-2020 13:20,6,444.1,934.0671997,765.1,608.8,170,34.68500137,1.754830003,Message Fault 4,no
07-10-2020 13:40,6,440.1,935.4213257,756.4,608.7,167.9333333,34.42499924,2.802853107,Inverter Status Alarm,no
08-10-2020 13:00,6,0,979.5706787,4.2,825.9,175.9666667,34.07600021,1.487985969,Inverter Status Alarm,yes
09-10-2020 06:55,6,0,54.53414917,2.4,819.3,177.6333333,15.87100029,0.762072802,Inverter Status Alarm,yes
11-10-2020 12:30,6,0,985.7028198,4.7,828.1,173.4666667,33.30799866,1.648059964,Message Fault 4,yes
13-10-2020 07:10,6,29.7,66.36567688,46.2,684.8,178.9666667,17.64999962,0.778165221,Inverter Status Alarm,no
13-10-2020 17:10,6,27.1,65.56247711,45.4,654.4,175.3333333,31.27000046,0.775354505,Inverter Status Alarm,no
14-10-2020 17:25,6,21.4,75.77734375,36.2,685,170.2333333,29.68000031,0.768579185,Inverter Status Alarm,no
15-10-2020 11:55,6,467.6,972.0228271,798.9,604.7,172.0666667,31.6590004,1.269418001,Inverter Error Status Alarm,no
15-10-2020 12:25,6,0,994.5479736,5.4,833.9,169.8,32.69900131,1.630890965,Inverter Error Status Alarm,yes
15-10-2020 12:40,6,470.9,983.565979,808.3,601.7,171.9333333,33.73600006,2.172198057,Message Fault 4,no
15-10-2020 13:05,6,465.1,939.0717163,806.3,596.9,165.2,33.69800186,1.081732988,Message Fault 4,no
15-10-2020 17:25,6,18.6,63.20441818,30.6,689.1,174.1,29.14999962,0.774505019,Inverter Status Alarm,no
17-10-2020 07:10,6,23.7,54.93059921,36.9,692.2,170.6333333,15.07600021,0.789924681,Inverter Status Alarm,no
19-10-2020 12:00,6,0,1020.244995,4.7,833.7,165.7666667,32.2179985,1.449733019,Inverter Error Status Alarm,yes
23-10-2020 16:55,6,31.4,73.81057739,51.7,673.9,170.9333333,28.34000015,0.796466529,Inverter Status Alarm,no
24-10-2020 17:10,6,21.3,60.53744125,34.5,691.4,173.8,28.77000046,0.800417125,Inverter Status Alarm,no
26-10-2020 07:25,6,23.8,58.29779053,39.9,661.5,169.4,16.00200081,0.794158518,Inverter Status Alarm,no
26-10-2020 16:55,6,24.9,62.03052902,39.9,677.4,174.4,26.81800079,1.349100947,Inverter Status Alarm,no
27-10-2020 07:10,6,23.6,80.09703064,38.5,678.5,171.3333333,9.789999962,0.818215609,Inverter Status Alarm,no
27-10-2020 16:55,6,29.4,80.67368317,48.3,680,172.4333333,27.6079998,0.797641814,Inverter Status Alarm,no
28-10-2020 16:55,6,28.4,73.77967834,45.6,680.4,176.0666667,27.86800003,0.791588485,Inverter Status Alarm,no
29-10-2020 16:40,6,29,69.60414886,48,670.3,173.6,27.54000092,0.797861218,Inverter Status Alarm,no
30-10-2020 07:25,6,30.2,70.59268951,48.5,689.6,171,12.25800037,0.813415527,Inverter Status Alarm,no
31-10-2020 16:55,6,22.9,55.99121094,39.4,658.2,175.5333333,25.80699921,0.821698904,Inverter Status Alarm,no
01-11-2020 07:40,6,73.7,163.1082001,101.4,753.5,171.3333333,10.60599995,0.866315782,Message Fault 7,no
01-11-2020 07:50,6,0,211.947998,0.8,885.5,173.6,11.71399975,0.851002216,Message Fault 2,yes
01-11-2020 16:40,6,24.9,65.04248047,40.4,686.1,174.7,26.24699974,0.799907327,Inverter Status Alarm,no
02-11-2020 07:25,6,26.8,70.13961029,40.5,711.7,169.3,10.80799961,0.920214295,Inverter Status Alarm,no
02-11-2020 16:55,6,27.9,80.83328247,44.2,686.4,174.8333333,26.85700035,0.796381474,Inverter Status Alarm,no
04-11-2020 16:40,6,26.8,66.01555634,45.2,672.3,174.0333333,26.28800011,0.791319489,Inverter Status Alarm,no
06-11-2020 07:25,6,26.4,70.3404007,40.5,699.4,166.2333333,10.57600021,0.831957519,Inverter Status Alarm,no
06-11-2020 16:25,6,26,64.81079102,42.5,672.6,169.7,26.78899956,0.804112673,Inverter Status Alarm,no
07-11-2020 07:25,6,25.5,70.99427795,37.8,707.8,168.5666667,9.75,0.827362716,Inverter Status Alarm,no
07-11-2020 16:40,6,23,59.8578186,40,650.2,171.3333333,26.07699966,0.801450729,Inverter Status Alarm,no
08-11-2020 16:40,6,28.4,66.7930069,47.5,657.9,171.6,26.85700035,0.794816911,Inverter Status Alarm,no
09-11-2020 07:40,6,24.8,59.50255966,39.1,684.7,168.4333333,10.25300026,0.800742686,Inverter Status Alarm,no
09-11-2020 16:25,6,28.1,66.42745209,45.7,671.5,170.6333333,26.15699959,0.801309109,Inverter Status Alarm,no
10-11-2020 07:25,6,18.5,52.30995178,31.1,680.3,171.1666667,8.43900013,0.794285893,Inverter Status Alarm,no
10-11-2020 16:25,6,23.3,63.20956039,40,661.8,172.3333333,26.20599937,0.795744419,Inverter Status Alarm,no
11-11-2020 16:25,6,24.1,57.93223953,40.3,672,169.7,26.13599968,0.797443509,Inverter Status Alarm,no
12-11-2020 07:25,6,20,50.59030914,32.6,692.4,169.7666667,9.93999958,0.797648787,Inverter Status Alarm,no
12-11-2020 16:25,6,22.2,58.70452881,36.9,678,168.6666667,25.41600037,0.802073717,Inverter Status Alarm,no
13-11-2020 07:40,6,24.4,61.85548019,37.3,705.4,170.9,9.850000381,0.806569278,Inverter Status Alarm,no
13-11-2020 16:10,6,30.9,76.84310913,50.2,676.2,171.8333333,24.91500092,0.801578104,Inverter Status Alarm,no
13-11-2020 16:25,6,23.3,59.31721878,39.1,671,171.4,24.0340004,0.806845486,Inverter Status Alarm,no
14-11-2020 16:25,6,25.2,54.43117905,42.5,659.9,174.6,24.38199997,0.810123384,Inverter Status Alarm,no
16-11-2020 15:10,6,27.8,51.34716034,45.2,683,169.3666667,20.60199928,0.815015614,Inverter Status Alarm,no
17-11-2020 07:25,6,21,60.80516052,33.4,684.1,170.5,10.92800045,0.899017274,Inverter Status Alarm,no
18-11-2020 07:25,6,22,84.7771225,32.5,707.9,172.2333333,7.118000031,0.845826924,Inverter Status Alarm,no
18-11-2020 08:05,6,83.7,278.1282959,126.8,672.9,170.4666667,9.829999924,0.833154023,Message Fault 6,no
18-01-2018 17:20,7,20.8,69,30.1,648.2,169.0333333,20.1,0,Inverter Status Alarm,no
19-01-2018 17:20,7,27,94,38.9,663,170.1666667,18.3,1,Inverter Status Alarm,no
20-01-2018 07:50,7,18.6,72,27.3,650.1,171.9666667,4.5,0,Inverter Status Alarm,no
20-01-2018 17:35,7,14.6,64,22,642,170.4666667,17.4,0,Inverter Status Alarm,no
21-01-2018 07:50,7,19.1,67,27.7,650.1,172.4333333,4,0,Inverter Status Alarm,no
21-01-2018 12:05,7,544.6,980,869.2,640.6,168.6333333,21.2,2,Message Fault 4,no
23-01-2018 16:35,7,30.1,50,44.3,667.8,169.6666667,12.2,4,Inverter Status Alarm,no
24-01-2018 12:25,7,477.7,867,723.3,676.1,169.3333333,20.9,0,Message Fault 5,no
25-01-2018 08:35,7,28.2,58,40.9,675.6,172.4666667,8.7,1,Inverter Status Alarm,no
28-01-2018 08:50,7,29.6,50,42.6,675.8,168.2,7.4,0,Inverter Status Alarm,no
28-01-2018 17:35,7,24.2,58,35.1,657.7,170.2,14.8,1,Inverter Status Alarm,no
31-01-2018 07:50,7,28.8,62,40.8,660,171.8,10.2,1,Inverter Status Alarm,no
31-01-2018 17:35,7,24.5,53,37.2,654.2,169.5333333,19.5,1,Inverter Status Alarm,no
02-02-2018 07:50,7,25,59,35.2,684.9,170.9,9.6,0,Inverter Status Alarm,no
03-02-2018 07:50,7,26.8,83,36.2,649.9,171.3333333,5.7,0,Inverter Status Alarm,no
03-02-2018 17:35,7,25.3,91,36.9,656.4,170.2666667,19.2,1,Inverter Status Alarm,no
06-02-2018 17:45,7,18.2,68,24.4,694.9,169.0666667,16.4,1,Inverter Status Alarm,no
07-02-2018 17:45,7,19.5,63,28,654.1,170.5333333,17.2,1,Inverter Status Alarm,no
08-02-2018 17:45,7,22.1,57,31.3,697.9,175.2666667,19.1,0,Inverter Status Alarm,no
10-02-2018 17:50,7,16.7,56,26,641.1,167,19.5,0,Inverter Status Alarm,no
13-02-2018 16:05,7,299.2,517,430.7,700.6,171.5333333,24.1,1,Inverter Status Alarm,no
18-02-2018 07:50,7,27.2,50,38.8,670.8,172.4,8.1,0,Inverter Status Alarm,no
20-02-2018 11:40,7,509.1,861,826.3,633.3,164.0666667,27,1,Message Fault 7,no
23-02-2018 08:05,7,86.6,150,116.1,750.7,173.1333333,14.9,0,Message Fault 6,no
23-02-2018 11:45,7,414.7,629,643,657.7,169.8333333,28.4,0,Message Fault 4,no
23-02-2018 12:25,7,420.6,695,656.2,650.5,169.4,28.6,3,Message Fault 7,no
23-02-2018 17:15,7,111.1,212,165.8,668.6,171.3333333,26.2,1,Message Fault 3,no
